ltable_id,rtable_id
1574,10784
1574,10785
1574,10786
1574,10788
1574,10789
1574,10790
1574,10791
1574,10792
1574,10794
1574,12842
1574,12844
1574,12845
1574,12846
1574,12847
1574,12848
1574,12849
1574,12850
1574,12851
1574,15921
1574,12853
1574,12854
1574,12855
1574,12856
1574,11835
1574,11836
1574,11837
1574,12859
1574,63
1574,12860
1574,21569
1574,19018
1574,20564
1574,1127
1574,4715
1574,19576
1574,125
1574,8830
1574,8831
1574,126
1574,8833
1574,8834
1574,8835
1574,127
1574,8837
1574,8838
1574,8839
1574,6792
1574,6793
1574,6794
1574,6795
1574,6796
1574,6797
1574,6798
1574,6799
1574,6800
1574,6801
1574,6802
1574,6803
1574,6804
1574,6805
1574,8845
1574,9878
1574,9879
1574,9880
1574,9881
1574,7837
1574,7838
1574,20131
1574,20132
1574,20133
1574,4779
1574,4780
1574,4781
1574,4782
1574,4783
1574,4784
1574,4785
1574,4786
1574,4787
1574,4790
1574,5817
1574,5818
1574,5819
1574,5820
1574,21698
1574,3805
1574,3807
1574,3808
1574,3809
1574,3810
1574,18670
1574,20723
1574,12559
1574,11035
1574,18716
1574,18717
1574,8482
1574,2865
1574,2866
1574,2355
1574,2867
1574,2868
1574,2869
1574,2870
1574,2871
1574,2872
1574,2873
1574,14663
1574,18256
1574,19293
1574,862
1574,863
1574,864
1574,865
1574,866
1574,867
1574,868
1574,871
1574,872
1574,873
1574,874
1574,875
1574,6006
1574,20857
1574,21387
1574,9105
1574,14749
1574,15774
1574,14751
1574,14752
1574,14753
1574,14754
1574,14755
1574,14756
1574,15775
1574,15777
1574,21941
1574,8840
1574,8841
1574,8842
1574,21448
1574,8843
1574,8844
1574,20435
1574,12244
1574,13784
1574,13785
1574,13786
1574,3560
1574,9711
2149,1
2149,21006
2149,7191
2149,10781
2149,10784
2149,10785
2149,10788
2149,10789
2149,10790
2149,10792
2149,10794
2149,12842
2149,12844
2149,12845
2149,12846
2149,12849
2149,12851
2149,15921
2149,12853
2149,12854
2149,12855
2149,12856
2149,11835
2149,11836
2149,11837
2149,12859
2149,63
2149,12860
2149,21569
2149,19018
2149,20564
2149,1127
2149,4715
2149,19576
2149,125
2149,8830
2149,8831
2149,126
2149,8833
2149,8834
2149,8835
2149,127
2149,8837
2149,8838
2149,8839
2149,6792
2149,6793
2149,6794
2149,6795
2149,6796
2149,6797
2149,6800
2149,6801
2149,6802
2149,6803
2149,6804
2149,6805
2149,8845
2149,9878
2149,9879
2149,9880
2149,9881
2149,7837
2149,7838
2149,20131
2149,20132
2149,20133
2149,4779
2149,4780
2149,4781
2149,4782
2149,4784
2149,4785
2149,4786
2149,4790
2149,5817
2149,5818
2149,5819
2149,5820
2149,21698
2149,3805
2149,3807
2149,3808
2149,3809
2149,3810
2149,18670
2149,20723
2149,12559
2149,11035
2149,18716
2149,18717
2149,8482
2149,2865
2149,2866
2149,2355
2149,2869
2149,2870
2149,2871
2149,2872
2149,2873
2149,14663
2149,18256
2149,19293
2149,862
2149,863
2149,864
2149,865
2149,866
2149,867
2149,868
2149,871
2149,872
2149,874
2149,875
2149,6006
2149,20857
2149,21387
2149,9105
2149,14749
2149,15774
2149,14751
2149,14752
2149,14753
2149,14754
2149,14755
2149,14756
2149,15775
2149,15777
2149,21941
2149,8840
2149,8842
2149,21448
2149,8843
2149,8844
2149,20435
2149,12244
2149,13784
2149,13785
2149,13786
2149,3560
2149,9711
2343,1
2343,21006
2343,7191
2343,10781
2343,10784
2343,10785
2343,10786
2343,10788
2343,10789
2343,10790
2343,10791
2343,10792
2343,10794
2343,12842
2343,12844
2343,12845
2343,12846
2343,12847
2343,12848
2343,12849
2343,12850
2343,12851
2343,15921
2343,12853
2343,12854
2343,12855
2343,12856
2343,11835
2343,11836
2343,11837
2343,12859
2343,63
2343,12860
2343,21569
2343,19018
2343,20564
2343,1127
2343,4715
2343,19576
2343,125
2343,8830
2343,8831
2343,126
2343,8833
2343,8834
2343,8835
2343,127
2343,8837
2343,8838
2343,8839
2343,6792
2343,6793
2343,6794
2343,6795
2343,6796
2343,6797
2343,6798
2343,6799
2343,6800
2343,6801
2343,6802
2343,6803
2343,6804
2343,6805
2343,8845
2343,9878
2343,9879
2343,9880
2343,9881
2343,7837
2343,7838
2343,20131
2343,20132
2343,20133
2343,4779
2343,4780
2343,4781
2343,4782
2343,4783
2343,4785
2343,4786
2343,4787
2343,4790
2343,5817
2343,5818
2343,5819
2343,5820
2343,21698
2343,3805
2343,3807
2343,3808
2343,3809
2343,3810
2343,18670
2343,20723
2343,12559
2343,11035
2343,18716
2343,18717
2343,8482
2343,2865
2343,2866
2343,2355
2343,2867
2343,2868
2343,2869
2343,2870
2343,2871
2343,2872
2343,2873
2343,14663
2343,18256
2343,19293
2343,862
2343,863
2343,864
2343,865
2343,866
2343,867
2343,868
2343,871
2343,872
2343,873
2343,874
2343,875
2343,6006
2343,20857
2343,21387
2343,9105
2343,14749
2343,15774
2343,14751
2343,14752
2343,14753
2343,14754
2343,14755
2343,14756
2343,15775
2343,15777
2343,21941
2343,8840
2343,8841
2343,8842
2343,21448
2343,8843
2343,8844
2343,20435
2343,12244
2343,13784
2343,13785
2343,13786
2343,3560
2343,9711
1738,1
1738,21006
1738,7191
1738,10781
1738,10784
1738,10785
1738,10786
1738,10788
1738,10789
1738,10790
1738,10791
1738,10792
1738,10794
1738,12842
1738,12844
1738,12845
1738,12846
1738,12847
1738,12848
1738,12849
1738,12850
1738,12851
1738,15921
1738,12853
1738,12854
1738,12855
1738,12856
1738,11835
1738,11836
1738,11837
1738,12859
1738,63
1738,12860
1738,21569
1738,19018
1738,20564
1738,1127
1738,4715
1738,19576
1738,125
1738,8830
1738,8831
1738,126
1738,8833
1738,8834
1738,8835
1738,127
1738,8837
1738,8838
1738,8839
1738,6792
1738,6793
1738,6794
1738,6795
1738,6796
1738,6797
1738,6798
1738,6799
1738,6800
1738,6801
1738,6802
1738,6803
1738,6804
1738,6805
1738,8845
1738,9878
1738,9879
1738,9880
1738,9881
1738,7837
1738,7838
1738,20131
1738,20133
1738,4779
1738,4780
1738,4781
1738,4782
1738,4783
1738,4784
1738,4785
1738,4786
1738,4787
1738,4790
1738,5817
1738,5818
1738,5819
1738,5820
1738,21698
1738,3805
1738,3807
1738,3808
1738,3809
1738,3810
1738,18670
1738,20723
1738,12559
1738,11035
1738,18716
1738,18717
1738,8482
1738,2865
1738,2866
1738,2355
1738,2867
1738,2868
1738,2869
1738,2870
1738,2871
1738,2872
1738,2873
1738,14663
1738,18256
1738,19293
1738,862
1738,863
1738,864
1738,865
1738,866
1738,867
1738,868
1738,871
1738,872
1738,873
1738,874
1738,875
1738,6006
1738,20857
1738,21387
1738,9105
1738,14749
1738,15774
1738,14751
1738,14752
1738,14753
1738,14754
1738,14755
1738,14756
1738,15775
1738,15777
1738,21941
1738,8840
1738,8841
1738,8842
1738,21448
1738,8843
1738,8844
1738,20435
1738,12244
1738,13784
1738,13785
1738,13786
1738,3560
1738,9711
1465,1
1465,21006
1465,7191
1465,10781
1465,10784
1465,10785
1465,10786
1465,10788
1465,10789
1465,10790
1465,10791
1465,10792
1465,10794
1465,12842
1465,12844
1465,12845
1465,12846
1465,12847
1465,12848
1465,12849
1465,12850
1465,12851
1465,15921
1465,12853
1465,12854
1465,12855
1465,12856
1465,11835
1465,11836
1465,11837
1465,12859
1465,63
1465,12860
1465,21569
1465,19018
1465,1127
1465,4715
1465,19576
1465,125
1465,8830
1465,8831
1465,126
1465,8833
1465,8834
1465,8835
1465,127
1465,8837
1465,8838
1465,8839
1465,6792
1465,6793
1465,6794
1465,6795
1465,6796
1465,6797
1465,6798
1465,6799
1465,6800
1465,6801
1465,6802
1465,6803
1465,6804
1465,6805
1465,8845
1465,9878
1465,9879
1465,9880
1465,9881
1465,7837
1465,7838
1465,20131
1465,20132
1465,20133
1465,4779
1465,4780
1465,4781
1465,4782
1465,4783
1465,4784
1465,4785
1465,4786
1465,4787
1465,4790
1465,5817
1465,5818
1465,5819
1465,5820
1465,21698
1465,3805
1465,3807
1465,3808
1465,3809
1465,3810
1465,18670
1465,20723
1465,12559
1465,11035
1465,18716
1465,18717
1465,8482
1465,2865
1465,2866
1465,2355
1465,2867
1465,2868
1465,2869
1465,2870
1465,2871
1465,2873
1465,14663
1465,18256
1465,19293
1465,862
1465,863
1465,864
1465,865
1465,866
1465,867
1465,868
1465,871
1465,872
1465,873
1465,874
1465,875
1465,6006
1465,20857
1465,21387
1465,9105
1465,14749
1465,15774
1465,14751
1465,14752
1465,14753
1465,14754
1465,14755
1465,14756
1465,15775
1465,15777
1465,21941
1465,8840
1465,8841
1465,8842
1465,21448
1465,8843
1465,8844
1465,20435
1465,12244
1465,13784
1465,13785
1465,13786
1465,3560
1465,9711
688,1
688,21006
688,7191
688,10781
688,10784
688,10788
688,10789
688,10790
688,10794
688,12842
688,12844
688,12845
688,12846
688,12847
688,12849
688,12851
688,15921
688,12853
688,12854
688,12855
688,12856
688,11835
688,11836
688,11837
688,12859
688,63
688,12860
688,21569
688,19018
688,1127
688,4715
688,19576
688,125
688,8830
688,8831
688,126
688,8833
688,8834
688,8835
688,127
688,8837
688,8838
688,8839
688,6792
688,6793
688,6794
688,6795
688,6796
688,6800
688,6801
688,6802
688,6803
688,6804
688,6805
688,8845
688,9878
688,9879
688,9880
688,9881
688,7837
688,7838
688,20131
688,20132
688,20133
688,4779
688,4780
688,4781
688,4783
688,4784
688,4785
688,4787
688,4790
688,5817
688,5818
688,5819
688,5820
688,21698
688,3805
688,3807
688,3808
688,3809
688,3810
688,18670
688,20723
688,12559
688,11035
688,18716
688,8482
688,2865
688,2866
688,2355
688,2867
688,2869
688,2870
688,2871
688,2872
688,2873
688,14663
688,18256
688,19293
688,862
688,863
688,864
688,865
688,866
688,867
688,868
688,871
688,872
688,873
688,874
688,875
688,6006
688,20857
688,21387
688,9105
688,14749
688,15774
688,14751
688,14752
688,14753
688,14754
688,14756
688,15775
688,15777
688,21941
688,8840
688,8842
688,21448
688,8844
688,20435
688,12244
688,13784
688,13785
688,3560
688,9711
1173,1
1173,21006
1173,7191
1173,10781
1173,10784
1173,10785
1173,10786
1173,10788
1173,10789
1173,10790
1173,10791
1173,10792
1173,10794
1173,12842
1173,12844
1173,12845
1173,12846
1173,12847
1173,12848
1173,12849
1173,12850
1173,12851
1173,15921
1173,12853
1173,12854
1173,12855
1173,12856
1173,11835
1173,11836
1173,11837
1173,12859
1173,63
1173,12860
1173,21569
1173,19018
1173,20564
1173,1127
1173,4715
1173,19576
1173,125
1173,8830
1173,8831
1173,126
1173,8833
1173,8834
1173,8835
1173,127
1173,8837
1173,8838
1173,8839
1173,6792
1173,6793
1173,6794
1173,6795
1173,6796
1173,6797
1173,6798
1173,6799
1173,6800
1173,6801
1173,6802
1173,6803
1173,6804
1173,6805
1173,8845
1173,9878
1173,9879
1173,9880
1173,9881
1173,7837
1173,7838
1173,20131
1173,20132
1173,20133
1173,4779
1173,4780
1173,4781
1173,4782
1173,4783
1173,4784
1173,4785
1173,4786
1173,4787
1173,4790
1173,5817
1173,5818
1173,5819
1173,5820
1173,21698
1173,3805
1173,3807
1173,3808
1173,3809
1173,3810
1173,18670
1173,20723
1173,12559
1173,11035
1173,18716
1173,18717
1173,8482
1173,2865
1173,2866
1173,2355
1173,2867
1173,2868
1173,2869
1173,2870
1173,2871
1173,2872
1173,2873
1173,14663
1173,18256
1173,19293
1173,862
1173,863
1173,864
1173,865
1173,866
1173,867
1173,868
1173,871
1173,872
1173,873
1173,874
1173,875
1173,6006
1173,20857
1173,21387
1173,9105
1173,14749
1173,15774
1173,14751
1173,14752
1173,14753
1173,14754
1173,14755
1173,14756
1173,15775
1173,15777
1173,21941
1173,8840
1173,8841
1173,8842
1173,21448
1173,8843
1173,8844
1173,20435
1173,12244
1173,13784
1173,13785
1173,13786
1173,3560
1173,9711
2069,1
2069,21006
2069,7191
2069,10781
2069,10784
2069,10785
2069,10786
2069,10788
2069,10789
2069,10790
2069,10791
2069,10792
2069,10794
2069,12842
2069,12844
2069,12845
2069,12846
2069,12847
2069,12848
2069,12849
2069,12850
2069,12851
2069,15921
2069,12853
2069,12854
2069,12855
2069,12856
2069,11835
2069,11836
2069,11837
2069,12859
2069,63
2069,12860
2069,21569
2069,19018
2069,20564
2069,1127
2069,4715
2069,19576
2069,125
2069,8830
2069,8831
2069,126
2069,8833
2069,8834
2069,8835
2069,127
2069,8837
2069,8838
2069,8839
2069,6792
2069,6793
2069,6794
2069,6795
2069,6796
2069,6797
2069,6798
2069,6799
2069,6800
2069,6801
2069,6802
2069,6803
2069,6804
2069,6805
2069,8845
2069,9878
2069,9879
2069,9880
2069,9881
2069,7837
2069,7838
2069,20131
2069,20132
2069,20133
2069,4779
2069,4780
2069,4781
2069,4782
2069,4783
2069,4784
2069,4785
2069,4786
2069,4787
2069,4790
2069,5817
2069,5818
2069,5819
2069,5820
2069,21698
2069,3805
2069,3807
2069,3808
2069,3809
2069,3810
2069,18670
2069,20723
2069,12559
2069,11035
2069,18716
2069,18717
2069,8482
2069,2865
2069,2866
2069,2355
2069,2867
2069,2868
2069,2869
2069,2870
2069,2871
2069,2872
2069,2873
2069,14663
2069,18256
2069,19293
2069,862
2069,863
2069,864
2069,865
2069,866
2069,867
2069,868
2069,871
2069,872
2069,873
2069,874
2069,875
2069,20857
2069,21387
2069,9105
2069,14749
2069,15774
2069,14751
2069,14752
2069,14753
2069,14754
2069,14755
2069,14756
2069,15775
2069,15777
2069,21941
2069,8840
2069,8841
2069,8842
2069,8843
2069,8844
2069,20435
2069,12244
2069,13784
2069,13785
2069,13786
2069,3560
2069,9711
2229,1
2229,21006
2229,7191
2229,10781
2229,10784
2229,10785
2229,10786
2229,10788
2229,10789
2229,10790
2229,10791
2229,10792
2229,10794
2229,12842
2229,12844
2229,12845
2229,12846
2229,12847
2229,12848
2229,12849
2229,12850
2229,12851
2229,15921
2229,12853
2229,12854
2229,12855
2229,12856
2229,11835
2229,11836
2229,11837
2229,12859
2229,63
2229,12860
2229,21569
2229,19018
2229,20564
2229,1127
2229,4715
2229,19576
2229,125
2229,8830
2229,8831
2229,126
2229,8833
2229,8834
2229,8835
2229,127
2229,8837
2229,8838
2229,8839
2229,6792
2229,6793
2229,6794
2229,6795
2229,6796
2229,6797
2229,6798
2229,6799
2229,6800
2229,6801
2229,6802
2229,6803
2229,6804
2229,6805
2229,8845
2229,9878
2229,9879
2229,9880
2229,9881
2229,7837
2229,7838
2229,20131
2229,20132
2229,20133
2229,4779
2229,4780
2229,4781
2229,4782
2229,4783
2229,4784
2229,4785
2229,4786
2229,4787
2229,4790
2229,5817
2229,5818
2229,5819
2229,5820
2229,21698
2229,3805
2229,3807
2229,3808
2229,3809
2229,3810
2229,20723
2229,12559
2229,11035
2229,18716
2229,8482
2229,2865
2229,2866
2229,2355
2229,2867
2229,2868
2229,2869
2229,2870
2229,2871
2229,2872
2229,2873
2229,14663
2229,18256
2229,19293
2229,862
2229,863
2229,864
2229,865
2229,866
2229,867
2229,868
2229,871
2229,872
2229,873
2229,874
2229,875
2229,6006
2229,20857
2229,21387
2229,9105
2229,14749
2229,15774
2229,14751
2229,14752
2229,14753
2229,14754
2229,14756
2229,15775
2229,15777
2229,21941
2229,8840
2229,8841
2229,8842
2229,21448
2229,8843
2229,8844
2229,20435
2229,12244
2229,13784
2229,13785
2229,13786
2229,3560
2229,9711
1718,1
1718,21006
1718,7191
1718,10781
1718,10784
1718,10785
1718,10786
1718,10788
1718,10789
1718,10790
1718,10791
1718,10792
1718,10794
1718,12842
1718,12844
1718,12845
1718,12847
1718,12848
1718,12849
1718,12850
1718,12851
1718,15921
1718,12853
1718,12854
1718,12855
1718,12856
1718,11836
1718,11837
1718,12859
1718,63
1718,12860
1718,21569
1718,19018
1718,20564
1718,1127
1718,4715
1718,19576
1718,125
1718,8830
1718,8831
1718,126
1718,8833
1718,8834
1718,8835
1718,127
1718,8837
1718,8838
1718,8839
1718,6792
1718,6793
1718,6794
1718,6795
1718,6797
1718,6798
1718,6799
1718,6800
1718,6801
1718,6802
1718,6803
1718,6804
1718,6805
1718,9878
1718,9879
1718,9880
1718,9881
1718,7837
1718,7838
1718,20131
1718,20132
1718,20133
1718,4779
1718,4780
1718,4781
1718,4782
1718,4783
1718,4784
1718,4785
1718,4786
1718,4787
1718,4790
1718,5817
1718,5818
1718,5819
1718,5820
1718,21698
1718,3805
1718,3807
1718,3808
1718,3809
1718,3810
1718,18670
1718,20723
1718,12559
1718,11035
1718,18716
1718,18717
1718,8482
1718,2865
1718,2866
1718,2355
1718,2867
1718,2868
1718,2869
1718,2870
1718,2871
1718,2872
1718,2873
1718,14663
1718,18256
1718,19293
1718,862
1718,863
1718,864
1718,865
1718,866
1718,868
1718,871
1718,872
1718,873
1718,874
1718,875
1718,6006
1718,20857
1718,21387
1718,9105
1718,14749
1718,15774
1718,14751
1718,14752
1718,14753
1718,14754
1718,14755
1718,15775
1718,15777
1718,21941
1718,8840
1718,8841
1718,8842
1718,21448
1718,8843
1718,8844
1718,20435
1718,12244
1718,13784
1718,13785
1718,13786
1718,3560
1718,9711
505,1
505,21006
505,7191
505,10781
505,10784
505,10785
505,10786
505,10788
505,10789
505,10790
505,10791
505,10792
505,10794
505,12842
505,12844
505,12845
505,12846
505,12847
505,12848
505,12849
505,12850
505,12851
505,15921
505,12853
505,12854
505,12855
505,12856
505,11835
505,11836
505,11837
505,12859
505,63
505,12860
505,21569
505,19018
505,20564
505,1127
505,4715
505,19576
505,125
505,8830
505,8831
505,126
505,8833
505,8834
505,8835
505,127
505,8837
505,8838
505,8839
505,6792
505,6793
505,6794
505,6795
505,6796
505,6797
505,6798
505,6799
505,6800
505,6801
505,6802
505,6803
505,6804
505,6805
505,8845
505,9878
505,9879
505,9880
505,9881
505,7837
505,7838
505,20131
505,20132
505,20133
505,4779
505,4780
505,4781
505,4782
505,4783
505,4784
505,4785
505,4786
505,4787
505,4790
505,5817
505,5818
505,5819
505,5820
505,21698
505,3805
505,3807
505,3808
505,3809
505,3810
505,18670
505,20723
505,12559
505,11035
505,18716
505,18717
505,8482
505,2865
505,2866
505,2355
505,2867
505,2868
505,2869
505,2870
505,2871
505,2872
505,2873
505,14663
505,18256
505,19293
505,862
505,863
505,864
505,865
505,866
505,867
505,868
505,871
505,872
505,873
505,874
505,875
505,6006
505,20857
505,21387
505,9105
505,14749
505,15774
505,14751
505,14752
505,14753
505,14754
505,14755
505,14756
505,15775
505,15777
505,21941
505,8840
505,8841
505,8842
505,21448
505,8843
505,8844
505,20435
505,12244
505,13784
505,13785
505,13786
505,3560
505,9711
2298,1
2298,21006
2298,7191
2298,10781
2298,10784
2298,10785
2298,10786
2298,10788
2298,10789
2298,10790
2298,10791
2298,10792
2298,10794
2298,12842
2298,12844
2298,12845
2298,12846
2298,12847
2298,12848
2298,12849
2298,12850
2298,12851
2298,15921
2298,12853
2298,12854
2298,12855
2298,12856
2298,11835
2298,11836
2298,11837
2298,12859
2298,63
2298,12860
2298,21569
2298,19018
2298,20564
2298,1127
2298,4715
2298,19576
2298,125
2298,8830
2298,8831
2298,126
2298,8833
2298,8834
2298,8835
2298,127
2298,8837
2298,8838
2298,8839
2298,6792
2298,6793
2298,6794
2298,6795
2298,6796
2298,6797
2298,6798
2298,6799
2298,6800
2298,6801
2298,6802
2298,6803
2298,6804
2298,6805
2298,8845
2298,9878
2298,9879
2298,9880
2298,9881
2298,7837
2298,7838
2298,20131
2298,20132
2298,20133
2298,4779
2298,4780
2298,4781
2298,4782
2298,4783
2298,4784
2298,4785
2298,4786
2298,4787
2298,4790
2298,5817
2298,5818
2298,5819
2298,5820
2298,21698
2298,3805
2298,3807
2298,3808
2298,3809
2298,3810
2298,18670
2298,20723
2298,12559
2298,11035
2298,18716
2298,18717
2298,8482
2298,2865
2298,2866
2298,2355
2298,2867
2298,2868
2298,2869
2298,2870
2298,2871
2298,2872
2298,2873
2298,14663
2298,18256
2298,19293
2298,862
2298,863
2298,864
2298,865
2298,866
2298,867
2298,868
2298,871
2298,872
2298,873
2298,874
2298,875
2298,6006
2298,20857
2298,21387
2298,9105
2298,14749
2298,15774
2298,14751
2298,14752
2298,14753
2298,14754
2298,14755
2298,14756
2298,15775
2298,15777
2298,21941
2298,8840
2298,8841
2298,8842
2298,21448
2298,8843
2298,8844
2298,20435
2298,12244
2298,13784
2298,13785
2298,13786
2298,3560
2298,9711
2359,1
2359,21006
2359,7191
2359,10781
2359,10784
2359,10785
2359,10786
2359,10788
2359,10789
2359,10790
2359,10791
2359,10792
2359,10794
2359,12842
2359,12844
2359,12845
2359,12846
2359,12847
2359,12848
2359,12849
2359,12850
2359,12851
2359,15921
2359,12853
2359,12854
2359,12855
2359,12856
2359,11835
2359,11836
2359,11837
2359,12859
2359,63
2359,12860
2359,21569
2359,19018
2359,20564
2359,1127
2359,4715
2359,19576
2359,125
2359,8830
2359,8831
2359,126
2359,8833
2359,8834
2359,8835
2359,127
2359,8837
2359,8838
2359,8839
2359,6792
2359,6793
2359,6794
2359,6795
2359,6796
2359,6797
2359,6798
2359,6799
2359,6800
2359,6801
2359,6802
2359,6803
2359,6804
2359,6805
2359,8845
2359,9878
2359,9879
2359,9880
2359,9881
2359,7837
2359,7838
2359,20131
2359,20132
2359,20133
2359,4779
2359,4780
2359,4781
2359,4782
2359,4783
2359,4784
2359,4785
2359,4786
2359,4787
2359,4790
2359,5817
2359,5818
2359,5819
2359,5820
2359,21698
2359,3805
2359,3807
2359,3808
2359,3809
2359,3810
2359,18670
2359,20723
2359,12559
2359,11035
2359,18716
2359,18717
2359,8482
2359,2865
2359,2866
2359,2355
2359,2867
2359,2868
2359,2869
2359,2870
2359,2871
2359,2872
2359,2873
2359,14663
2359,18256
2359,19293
2359,862
2359,863
2359,864
2359,865
2359,866
2359,867
2359,868
2359,871
2359,872
2359,873
2359,874
2359,875
2359,6006
2359,20857
2359,21387
2359,9105
2359,14749
2359,15774
2359,14751
2359,14752
2359,14753
2359,14754
2359,14755
2359,14756
2359,15775
2359,15777
2359,21941
2359,8840
2359,8841
2359,8842
2359,21448
2359,8843
2359,8844
2359,20435
2359,12244
2359,13784
2359,13785
2359,13786
2359,3560
2359,9711
867,20620
867,21528
867,5663
867,6322
867,6323
867,6324
867,9909
867,18356
867,12857
867,8388
867,8389
867,18629
867,8392
867,12366
867,12367
867,12368
867,12369
867,12370
867,5339
867,2397
867,4321
867,4322
867,4323
867,10364
867,10365
867,10366
1543,20620
1543,21528
1543,5663
1543,6322
1543,6323
1543,6324
1543,9909
1543,18356
1543,12857
1543,8388
1543,8389
1543,18629
1543,8392
1543,12366
1543,12367
1543,12368
1543,12369
1543,12370
1543,5339
1543,2397
1543,4321
1543,4322
1543,4323
1543,10364
1543,10365
1543,10366
1872,20620
1872,21528
1872,5663
1872,6322
1872,6323
1872,9909
1872,18356
1872,12857
1872,8388
1872,8389
1872,18629
1872,8392
1872,12366
1872,12367
1872,12368
1872,12369
1872,12370
1872,5339
1872,2397
1872,4321
1872,4322
1872,4323
1872,10364
1872,10365
1872,10366
433,20620
433,21528
433,5663
433,6322
433,6323
433,6324
433,9909
433,18356
433,12857
433,8388
433,8389
433,18629
433,8392
433,12367
433,12368
433,12369
433,12370
433,5339
433,2397
433,4321
433,4322
433,4323
433,10364
433,10365
433,10366
1906,20620
1906,21528
1906,5663
1906,6322
1906,6323
1906,6324
1906,9909
1906,18356
1906,12857
1906,8388
1906,8389
1906,18629
1906,8392
1906,12366
1906,12367
1906,12368
1906,12369
1906,12370
1906,5339
1906,2397
1906,4321
1906,4322
1906,4323
1906,10364
1906,10365
1906,10366
1812,20620
1812,21528
1812,5663
1812,6322
1812,6323
1812,6324
1812,9909
1812,18356
1812,12857
1812,8388
1812,8389
1812,18629
1812,8392
1812,12366
1812,12367
1812,12368
1812,12369
1812,12370
1812,5339
1812,2397
1812,4321
1812,4322
1812,4323
1812,10364
1812,10365
1812,10366
2523,20620
2523,21528
2523,5663
2523,6322
2523,6323
2523,6324
2523,9909
2523,18356
2523,12857
2523,8388
2523,8389
2523,18629
2523,8392
2523,12366
2523,12367
2523,12368
2523,12369
2523,12370
2523,5339
2523,2397
2523,4321
2523,4322
2523,4323
2523,10364
2523,10366
1121,12166
1121,7694
1121,7695
1121,7696
1121,7698
1121,15637
1121,15639
1121,15640
1121,15641
1121,14108
1121,14109
1121,5670
1121,7336
1121,5673
1121,7337
1121,7338
1121,11695
1121,11697
1121,4147
1121,4148
1121,18358
1121,12858
1121,1724
1121,10181
1121,10182
1121,1356
1121,15310
1121,80
1121,10334
1121,14306
1121,16101
1121,8169
1121,3695
1121,22003
1121,9717
1209,12166
1209,7694
1209,7695
1209,7696
1209,7698
1209,15637
1209,15639
1209,15640
1209,15641
1209,14108
1209,14109
1209,5670
1209,5671
1209,7336
1209,5673
1209,7337
1209,7338
1209,11695
1209,11697
1209,4147
1209,4148
1209,18358
1209,12858
1209,1724
1209,10181
1209,10182
1209,1356
1209,15310
1209,80
1209,10334
1209,14306
1209,8169
1209,3695
1209,3697
1209,22003
1209,9717
1165,12166
1165,7694
1165,7695
1165,7696
1165,7697
1165,7698
1165,15637
1165,15639
1165,15640
1165,15641
1165,14108
1165,14109
1165,5670
1165,5671
1165,7336
1165,5673
1165,7337
1165,7338
1165,11695
1165,11696
1165,11697
1165,4147
1165,4148
1165,18358
1165,12858
1165,1724
1165,10181
1165,10182
1165,1356
1165,15310
1165,80
1165,10334
1165,14306
1165,16101
1165,8169
1165,3695
1165,3697
1165,22003
1165,9717
2151,12166
2151,7694
2151,7695
2151,7696
2151,7697
2151,7698
2151,15637
2151,15639
2151,15640
2151,15641
2151,14108
2151,14109
2151,5670
2151,5671
2151,5673
2151,7337
2151,7338
2151,11695
2151,11696
2151,11697
2151,4147
2151,4148
2151,18358
2151,12858
2151,1724
2151,10181
2151,10182
2151,1356
2151,15310
2151,80
2151,10334
2151,14306
2151,16101
2151,8169
2151,3695
2151,3697
2151,22003
2151,9717
526,5591
1568,17815
1568,10338
1568,17478
1568,17479
1568,8360
1568,17960
1568,21036
1568,17814
1568,16887
1568,16888
1568,20410
1568,19547
1568,19548
1056,10787
1056,2309
1056,5701
1056,2310
1056,20325
1056,11978
1056,365
1056,12269
1056,12270
1056,21906
1056,12758
1056,21661
1056,7994
1056,12381
2400,10787
2400,2309
2400,5701
2400,2310
2400,20325
2400,11978
2400,365
2400,12269
2400,12270
2400,21906
2400,12758
2400,21661
2400,7994
2400,12381
2190,10787
2190,2309
2190,5701
2190,2310
2190,20325
2190,11978
2190,365
2190,12269
2190,12270
2190,21906
2190,12758
2190,21661
2190,7994
2190,12381
1840,15078
1840,9926
1840,2223
1786,15078
1786,9926
1786,2223
859,15078
859,9926
859,2223
339,3585
339,3586
339,3587
339,3588
339,3589
339,3590
339,3591
339,3592
339,3593
339,4126
339,1610
339,1611
339,1612
339,1613
339,1614
339,1615
339,1620
339,1622
339,11870
339,21623
339,17017
339,9370
339,20635
339,178
339,15538
339,15539
339,15540
339,15541
339,19656
339,16077
339,13551
339,13552
339,13553
339,13554
339,13555
339,13556
339,13557
339,13558
339,13559
339,13561
339,13562
339,13564
339,6920
339,11588
339,11589
339,11590
339,11591
339,11592
339,11593
339,11594
339,11595
339,11596
339,7501
339,11597
339,11599
339,11600
339,11601
339,11602
339,11603
339,12127
339,12130
339,12131
339,12132
339,9599
339,9600
339,9601
339,9602
339,9603
339,9605
339,9606
339,9607
339,9608
339,9609
339,9610
339,9612
339,9613
339,7577
339,7578
339,7579
339,7580
339,7581
339,7583
339,7586
339,7587
339,7588
339,10158
339,19385
339,5571
339,5572
339,5573
339,5576
339,8137
339,8138
339,8139
339,6104
339,6105
339,21997
339,21488
